,index,seconds,minutes,dateTime,cli_temp,ser_vol,ser_cur,ser_pow,cli_vol,cli_cur,cli_pow,newIndex
812,995,995.791,16.5965166667,20220503 18:56:34,51.25,5,0.49,2.45,5,0.48,2.4,2
813,996,996.794,16.6132333333,20220503 18:56:35,51.5,5,0.51,2.55,5,0.63,3.15,3
814,997,997.789,16.6298166667,20220503 18:56:36,52.0,5,0.41,2.05,5,0.82,4.1,4
815,998,998.789,16.6464833333,20220503 18:56:37,52.75,5,0.49,2.45,5,0.63,3.15,5
816,999,999.792,16.6632,20220503 18:56:38,53.5,5,0.45,2.25,5,0.68,3.4,6
817,1000,1000.792,16.6798666667,20220503 18:56:39,53.75,5,0.49,2.45,5,0.56,2.8,7
818,1001,1001.789,16.6964833333,20220503 18:56:40,54.0,5,0.47,2.35,5,0.71,3.55,8
819,1002,1002.789,16.71315,20220503 18:56:41,54.25,5,0.41,2.05,5,0.49,2.45,9
820,1003,1003.789,16.7298166667,20220503 18:56:42,54.5,5,0.41,2.05,5,0.46,2.3,10
821,1004,1004.789,16.7464833333,20220503 18:56:43,55.0,5,0.43,2.15,5,0.86,4.3,11
822,1005,1005.792,16.7632,20220503 18:56:44,54.25,5,0.47,2.35,5,0.71,3.55,12
823,1006,1006.794,16.7799,20220503 18:56:45,54.75,5,0.41,2.05,5,0.49,2.45,13
824,1007,1007.791,16.7965166667,20220503 18:56:46,55.0,5,0.41,2.05,5,0.49,2.45,14
825,1008,1008.793,16.8132166667,20220503 18:56:47,55.0,5,0.41,2.05,5,0.81,4.05,15
826,1009,1009.793,16.8298833333,20220503 18:56:48,54.25,5,0.41,2.05,5,0.68,3.4,16
827,1010,1010.793,16.84655,20220503 18:56:49,54.75,5,0.41,2.05,5,0.41,2.05,17
828,1011,1011.792,16.8632,20220503 18:56:50,55.0,5,0.41,2.05,5,0.41,2.05,18
829,1012,1012.789,16.8798166667,20220503 18:56:51,55.0,5,0.41,2.05,5,0.66,3.3,19
830,1013,1013.793,16.89655,20220503 18:56:52,54.75,5,0.41,2.05,5,0.82,4.1,20
831,1014,1014.791,16.9131833333,20220503 18:56:53,54.75,5,0.41,2.05,5,0.49,2.45,21
832,1015,1015.79,16.9298333333,20220503 18:56:54,55.5,5,0.41,2.05,5,0.41,2.05,22
833,1016,1016.794,16.9465666667,20220503 18:56:55,54.75,5,0.41,2.05,5,0.66,3.3,23
834,1017,1017.792,16.9632,20220503 18:56:56,55.0,5,0.41,2.05,5,0.8,4.0,24
835,1018,1018.792,16.9798666667,20220503 18:56:57,55.5,5,0.41,2.05,5,0.7,3.5,25
836,1019,1019.789,16.9964833333,20220503 18:56:58,56.0,5,0.41,2.05,5,0.5,2.5,26
837,1020,1020.791,17.0131833333,20220503 18:56:59,55.75,5,0.41,2.05,5,0.8,4.0,27
838,1021,1021.79,17.0298333333,20220503 18:57:00,55.5,5,0.41,2.05,5,0.8,4.0,28
839,1022,1022.793,17.04655,20220503 18:57:01,56.0,5,0.41,2.05,5,0.5,2.5,29
840,1023,1023.791,17.0631833333,20220503 18:57:02,56.5,5,0.41,2.05,5,0.69,3.45,30
841,1024,1024.792,17.0798666667,20220503 18:57:03,56.0,5,0.41,2.05,5,0.8,4.0,31
842,1025,1025.792,17.0965333333,20220503 18:57:04,55.75,5,0.41,2.05,5,0.68,3.4,32
843,1026,1026.794,17.1132333333,20220503 18:57:05,56.25,5,0.41,2.05,5,0.66,3.3,33
844,1027,1027.793,17.1298833333,20220503 18:57:06,56.75,5,0.41,2.05,5,0.5,2.5,34
845,1028,1028.792,17.1465333333,20220503 18:57:07,56.75,5,0.41,2.05,5,0.5,2.5,35
846,1029,1029.794,17.1632333333,20220503 18:57:08,56.75,5,0.41,2.05,5,0.79,3.95,36
847,1030,1030.791,17.17985,20220503 18:57:09,56.5,5,0.41,2.05,5,0.81,4.05,37
848,1031,1031.791,17.1965166667,20220503 18:57:10,56.75,5,0.41,2.05,5,0.66,3.3,38
849,1032,1032.792,17.2132,20220503 18:57:11,57.5,5,0.56,2.8,5,0.67,3.35,39
850,1033,1033.794,17.2299,20220503 18:57:12,57.75,5,0.43,2.15,5,0.5,2.5,40
851,1173,1173.789,19.56315,20220503 18:59:32,50.75,5,0.41,2.05,5,0.43,2.15,0
852,1174,1174.789,19.5798166667,20220503 18:59:33,50.75,5,0.41,2.05,5,0.66,3.3,1
853,1175,1175.796,19.5966,20220503 18:59:34,50.75,5,0.49,2.45,5,0.54,2.7,2
854,1176,1176.791,19.6131833333,20220503 18:59:35,51.25,5,0.42,2.1,5,0.57,2.85,3
855,1177,1177.793,19.6298833333,20220503 18:59:36,51.5,5,0.41,2.05,5,0.81,4.05,4
856,1178,1178.79,19.6465,20220503 18:59:37,52.25,5,0.47,2.35,5,0.79,3.95,5
857,1179,1179.798,19.6633,20220503 18:59:38,53.75,5,0.49,2.45,5,0.55,2.75,6
858,1180,1180.797,19.67995,20220503 18:59:39,54.0,5,0.45,2.25,5,0.64,3.2,7
859,1181,1181.789,19.6964833333,20220503 18:59:40,54.0,5,0.63,3.15,5,0.88,4.4,8
860,1182,1182.791,19.7131833333,20220503 18:59:41,54.0,5,0.47,2.35,5,0.75,3.75,9
861,1183,1183.79,19.7298333333,20220503 18:59:42,54.5,5,0.41,2.05,5,0.49,2.45,10
862,1184,1184.789,19.7464833333,20220503 18:59:43,55.0,5,0.41,2.05,5,0.41,2.05,11
863,1185,1185.798,19.7633,20220503 18:59:44,54.75,5,0.41,2.05,5,0.72,3.6,12
864,1186,1186.791,19.77985,20220503 18:59:45,54.75,5,0.41,2.05,5,0.7,3.5,13
865,1187,1187.79,19.7965,20220503 18:59:46,55.0,5,0.41,2.05,5,0.41,2.05,14
866,1188,1188.794,19.8132333333,20220503 18:59:47,55.25,5,0.41,2.05,5,0.41,2.05,15
867,1189,1189.793,19.8298833333,20220503 18:59:48,54.75,5,0.41,2.05,5,0.77,3.85,16
868,1190,1190.799,19.84665,20220503 18:59:49,54.5,5,0.41,2.05,5,0.83,4.15,17
869,1191,1191.791,19.8631833333,20220503 18:59:50,55.25,5,0.41,2.05,5,0.45,2.25,18
870,1192,1192.79,19.8798333333,20220503 18:59:51,55.0,5,0.41,2.05,5,0.62,3.1,19
871,1193,1193.795,19.8965833333,20220503 18:59:52,54.5,5,0.41,2.05,5,0.77,3.85,20
872,1194,1194.795,19.91325,20220503 18:59:53,54.75,5,0.41,2.05,5,0.5,2.5,21
873,1195,1195.798,19.9299666667,20220503 18:59:54,55.25,5,0.41,2.05,5,0.41,2.05,22
874,1196,1196.792,19.9465333333,20220503 18:59:55,55.25,5,0.41,2.05,5,0.79,3.95,23
875,1197,1197.796,19.9632666667,20220503 18:59:56,54.75,5,0.41,2.05,5,0.71,3.55,24
876,1198,1198.791,19.97985,20220503 18:59:57,54.75,5,0.41,2.05,5,0.64,3.2,25
877,1199,1199.795,19.9965833333,20220503 18:59:58,55.5,5,0.41,2.05,5,0.55,2.75,26
878,1200,1200.798,20.0133,20220503 18:59:59,55.75,5,0.41,2.05,5,0.81,4.05,27
879,1201,1201.797,20.02995,20220503 19:00:00,55.75,5,0.41,2.05,5,0.76,3.8,28
880,1202,1202.794,20.0465666667,20220503 19:00:01,56.0,5,0.41,2.05,5,0.59,2.95,29
881,1203,1203.791,20.0631833333,20220503 19:00:02,56.5,5,0.41,2.05,5,0.41,2.05,30
882,1204,1204.795,20.0799166667,20220503 19:00:03,56.25,5,0.41,2.05,5,0.8,4.0,31
883,1205,1205.789,20.0964833333,20220503 19:00:04,55.75,5,0.41,2.05,5,0.79,3.95,32
884,1206,1206.794,20.1132333333,20220503 19:00:05,56.0,5,0.41,2.05,5,0.77,3.85,33
885,1207,1207.792,20.1298666667,20220503 19:00:06,56.25,5,0.41,2.05,5,0.69,3.45,34
886,1208,1208.79,20.1465,20220503 19:00:07,56.75,5,0.41,2.05,5,0.5,2.5,35
887,1209,1209.794,20.1632333333,20220503 19:00:08,56.75,5,0.41,2.05,5,0.48,2.4,36
888,1210,1210.792,20.1798666667,20220503 19:00:09,57.0,5,0.41,2.05,5,0.82,4.1,37
889,1211,1211.796,20.1966,20220503 19:00:10,56.5,5,0.41,2.05,5,0.77,3.85,38
890,1212,1212.79,20.2131666667,20220503 19:00:11,57.0,5,0.41,2.05,5,0.67,3.35,39
891,1213,1213.789,20.2298166667,20220503 19:00:12,57.5,5,0.57,2.85,5,0.72,3.6,40
892,1214,1214.79,20.2465,20220503 19:00:13,58.0,5,0.41,2.05,5,0.5,2.5,41
893,1355,1355.794,22.5965666667,20220503 19:02:34,50.75,5,0.44,2.2,5,0.69,3.45,0
894,1356,1356.797,22.6132833333,20220503 19:02:35,51.25,5,0.5,2.5,5,0.58,2.9,1
895,1357,1357.795,22.6299166667,20220503 19:02:36,51.75,5,0.5,2.5,5,0.64,3.2,2
896,1358,1358.791,22.6465166667,20220503 19:02:37,52.0,5,0.47,2.35,5,0.82,4.1,3
897,1359,1359.789,22.66315,20220503 19:02:38,52.5,5,0.41,2.05,5,0.75,3.75,4
898,1360,1360.795,22.6799166667,20220503 19:02:39,53.25,5,0.41,2.05,5,0.6,3.0,5
899,1361,1361.792,22.6965333333,20220503 19:02:40,54.0,5,0.46,2.3,5,0.61,3.05,6
900,1362,1362.79,22.7131666667,20220503 19:02:41,54.25,5,0.49,2.45,5,0.67,3.35,7
901,1363,1363.791,22.72985,20220503 19:02:42,54.25,5,0.49,2.45,5,0.68,3.4,8
902,1364,1364.796,22.7466,20220503 19:02:43,54.5,5,0.43,2.15,5,0.86,4.3,9
903,1365,1365.792,22.7632,20220503 19:02:44,54.75,5,0.41,2.05,5,0.75,3.75,10
904,1366,1366.793,22.7798833333,20220503 19:02:45,55.25,5,0.41,2.05,5,0.41,2.05,11
905,1367,1367.791,22.7965166667,20220503 19:02:46,55.25,5,0.41,2.05,5,0.6,3.0,12
906,1368,1368.792,22.8132,20220503 19:02:47,54.5,5,0.47,2.35,5,0.76,3.8,13
907,1369,1369.79,22.8298333333,20220503 19:02:48,54.75,5,0.41,2.05,5,0.58,2.9,14
908,1370,1370.793,22.84655,20220503 19:02:49,55.5,5,0.41,2.05,5,0.41,2.05,15
909,1371,1371.793,22.8632166667,20220503 19:02:50,55.25,5,0.41,2.05,5,0.81,4.05,16
910,1372,1372.794,22.8799,20220503 19:02:51,54.75,5,0.45,2.25,5,0.73,3.65,17
911,1373,1373.789,22.8964833333,20220503 19:02:52,54.75,5,0.41,2.05,5,0.46,2.3,18
912,1374,1374.792,22.9132,20220503 19:02:53,55.5,5,0.41,2.05,5,0.41,2.05,19
913,1375,1375.797,22.92995,20220503 19:02:54,55.5,5,0.41,2.05,5,0.65,3.25,20
914,1376,1376.79,22.9465,20220503 19:02:55,55.25,5,0.43,2.15,5,0.79,3.95,21
915,1377,1377.795,22.96325,20220503 19:02:56,55.5,5,0.41,2.05,5,0.45,2.25,22
916,1378,1378.792,22.9798666667,20220503 19:02:57,55.5,5,0.41,2.05,5,0.5,2.5,23
917,1379,1379.79,22.9965,20220503 19:02:58,55.0,5,0.41,2.05,5,0.65,3.25,24
918,1380,1380.797,23.0132833333,20220503 19:02:59,55.5,5,0.41,2.05,5,0.74,3.7,25
919,1381,1381.79,23.0298333333,20220503 19:03:00,56.0,5,0.41,2.05,5,0.5,2.5,26
920,1382,1382.792,23.0465333333,20220503 19:03:01,56.25,5,0.42,2.1,5,0.8,4.0,27
921,1383,1383.797,23.0632833333,20220503 19:03:03,56.0,5,0.41,2.05,5,0.56,2.8,28
922,1384,1384.986,23.0831,20220503 19:03:03,56.75,5,0.41,2.05,5,0.43,2.15,29
923,1385,1385.799,23.09665,20220503 19:03:04,56.75,5,0.41,2.05,5,0.42,2.1,30
924,1386,1386.79,23.1131666667,20220503 19:03:05,57.0,5,0.41,2.05,5,0.79,3.95,31
925,1387,1387.791,23.12985,20220503 19:03:06,56.25,5,0.41,2.05,5,0.65,3.25,32
926,1388,1388.791,23.1465166667,20220503 19:03:07,56.75,5,0.48,2.4,5,0.75,3.75,33
927,1389,1389.792,23.1632,20220503 19:03:08,57.25,5,0.41,2.05,5,0.81,4.05,34
928,1390,1390.795,23.1799166667,20220503 19:03:09,57.25,5,0.41,2.05,5,0.5,2.5,35
929,1391,1391.794,23.1965666667,20220503 19:03:10,57.25,5,0.41,2.05,5,0.78,3.9,36
930,1392,1392.795,23.21325,20220503 19:03:11,56.75,5,0.41,2.05,5,0.82,4.1,37
931,1393,1393.79,23.2298333333,20220503 19:03:12,56.5,5,0.41,2.05,5,0.77,3.85,38
932,1394,1394.79,23.2465,20220503 19:03:13,57.25,5,0.41,2.05,5,0.68,3.4,39
933,1395,1395.798,23.2633,20220503 19:03:14,57.5,5,0.63,3.15,5,0.68,3.4,40
934,1396,1396.792,23.2798666667,20220503 19:03:15,57.75,5,0.41,2.05,5,0.5,2.5,41
935,1536,1536.793,25.6132166667,20220503 19:05:35,51.0,5,0.41,2.05,5,0.45,2.25,0
936,1537,1537.79,25.6298333333,20220503 19:05:36,50.75,5,0.41,2.05,5,0.49,2.45,1
937,1538,1538.789,25.6464833333,20220503 19:05:37,51.0,5,0.49,2.45,5,0.53,2.65,2
938,1539,1539.789,25.66315,20220503 19:05:38,51.75,5,0.45,2.25,5,0.76,3.8,3
939,1540,1540.791,25.67985,20220503 19:05:39,52.25,5,0.41,2.05,5,0.84,4.2,4
940,1541,1541.789,25.6964833333,20220503 19:05:40,53.25,5,0.41,2.05,5,0.75,3.75,5
941,1542,1542.79,25.7131666667,20220503 19:05:41,54.0,5,0.49,2.45,5,0.49,2.45,6
942,1543,1543.792,25.7298666667,20220503 19:05:42,54.5,5,0.49,2.45,5,0.64,3.2,7
943,1544,1544.793,25.74655,20220503 19:05:43,54.5,5,0.45,2.25,5,0.65,3.25,8
944,1545,1545.789,25.76315,20220503 19:05:44,54.5,5,0.47,2.35,5,0.65,3.25,9
945,1546,1546.792,25.7798666667,20220503 19:05:45,54.75,5,0.47,2.35,5,0.74,3.7,10
946,1547,1547.792,25.7965333333,20220503 19:05:46,55.25,5,0.41,2.05,5,0.5,2.5,11
947,1548,1548.789,25.81315,20220503 19:05:47,55.5,5,0.41,2.05,5,0.53,2.65,12
948,1549,1549.791,25.82985,20220503 19:05:48,55.0,5,0.45,2.25,5,0.65,3.25,13
949,1550,1550.791,25.8465166667,20220503 19:05:49,55.0,5,0.45,2.25,5,0.68,3.4,14
950,1551,1551.79,25.8631666667,20220503 19:05:50,55.5,5,0.41,2.05,5,0.49,2.45,15
951,1552,1552.791,25.87985,20220503 19:05:51,55.5,5,0.41,2.05,5,0.41,2.05,16
952,1553,1553.793,25.89655,20220503 19:05:52,54.75,5,0.41,2.05,5,0.7,3.5,17
953,1554,1554.791,25.9131833333,20220503 19:05:53,55.0,5,0.41,2.05,5,0.5,2.5,18
954,1555,1555.789,25.9298166667,20220503 19:05:54,55.25,5,0.41,2.05,5,0.44,2.2,19
955,1556,1556.789,25.9464833333,20220503 19:05:55,55.5,5,0.41,2.05,5,0.79,3.95,20
956,1557,1557.79,25.9631666667,20220503 19:05:56,55.0,5,0.41,2.05,5,0.65,3.25,21
957,1558,1558.79,25.9798333333,20220503 19:05:57,55.0,5,0.41,2.05,5,0.5,2.5,22
958,1559,1559.791,25.9965166667,20220503 19:05:58,55.25,5,0.41,2.05,5,0.44,2.2,23
959,1560,1560.794,26.0132333333,20220503 19:05:59,55.5,5,0.41,2.05,5,0.82,4.1,24
960,1561,1561.791,26.02985,20220503 19:06:00,55.0,5,0.41,2.05,5,0.81,4.05,25
961,1562,1562.789,26.0464833333,20220503 19:06:01,55.25,5,0.46,2.3,5,0.78,3.9,26
962,1563,1563.79,26.0631666667,20220503 19:06:02,56.0,5,0.41,2.05,5,0.68,3.4,27
963,1564,1564.789,26.0798166667,20220503 19:06:03,56.25,5,0.41,2.05,5,0.62,3.1,28
964,1565,1565.795,26.0965833333,20220503 19:06:04,56.0,5,0.41,2.05,5,0.8,4.0,29
965,1566,1566.794,26.1132333333,20220503 19:06:05,56.0,5,0.41,2.05,5,0.86,4.3,30
966,1567,1567.793,26.1298833333,20220503 19:06:06,56.5,5,0.41,2.05,5,0.5,2.5,31
967,1568,1568.791,26.1465166667,20220503 19:06:07,57.0,5,0.41,2.05,5,0.8,4.0,32
968,1569,1569.79,26.1631666667,20220503 19:06:08,56.75,5,0.41,2.05,5,0.79,3.95,33
969,1570,1570.79,26.1798333333,20220503 19:06:09,56.25,5,0.41,2.05,5,0.65,3.25,34
970,1571,1571.793,26.19655,20220503 19:06:10,57.0,5,0.45,2.25,5,0.67,3.35,35
971,1572,1572.789,26.21315,20220503 19:06:11,57.25,5,0.41,2.05,5,0.84,4.2,36
972,1573,1573.789,26.2298166667,20220503 19:06:12,57.5,5,0.41,2.05,5,0.49,2.45,37
973,1574,1574.79,26.2465,20220503 19:06:13,57.0,5,0.41,2.05,5,0.8,4.0,38
974,1575,1575.789,26.26315,20220503 19:06:14,57.0,5,0.41,2.05,5,0.76,3.8,39
975,1576,1576.793,26.2798833333,20220503 19:06:15,57.0,5,0.41,2.05,5,0.77,3.85,40
976,1577,1577.789,26.2964833333,20220503 19:06:16,57.75,5,0.5,2.5,5,0.78,3.9,41
977,1578,1578.79,26.3131666667,20220503 19:06:17,57.75,5,0.41,2.05,5,0.62,3.1,42
978,1718,1718.793,28.64655,20220503 19:08:37,50.75,5,0.41,2.05,5,0.46,2.3,0
979,1719,1719.791,28.6631833333,20220503 19:08:38,51.0,5,0.41,2.05,5,0.78,3.9,1
980,1720,1720.793,28.6798833333,20220503 19:08:39,51.0,5,0.49,2.45,5,0.59,2.95,2
981,1721,1721.794,28.6965666667,20220503 19:08:40,51.5,5,0.49,2.45,5,0.58,2.9,3
982,1722,1722.791,28.7131833333,20220503 19:08:41,51.75,5,0.45,2.25,5,0.74,3.7,4
983,1723,1723.789,28.7298166667,20220503 19:08:42,52.25,5,0.41,2.05,5,0.62,3.1,5
984,1724,1724.789,28.7464833333,20220503 19:08:43,53.25,5,0.6,3.0,5,0.68,3.4,6
985,1725,1725.793,28.7632166667,20220503 19:08:44,54.25,5,0.49,2.45,5,0.64,3.2,7
986,1726,1726.789,28.7798166667,20220503 19:08:45,54.25,5,0.47,2.35,5,0.53,2.65,8
987,1727,1727.791,28.7965166667,20220503 19:08:46,54.5,5,0.41,2.05,5,0.84,4.2,9
988,1728,1728.793,28.8132166667,20220503 19:08:47,54.75,5,0.41,2.05,5,0.5,2.5,10
989,1729,1729.791,28.82985,20220503 19:08:48,55.25,5,0.41,2.05,5,0.5,2.5,11
990,1730,1730.793,28.84655,20220503 19:08:49,55.0,5,0.41,2.05,5,0.79,3.95,12
991,1731,1731.789,28.86315,20220503 19:08:50,54.5,5,0.48,2.4,5,0.69,3.45,13
992,1732,1732.792,28.8798666667,20220503 19:08:51,54.75,5,0.41,2.05,5,0.49,2.45,14
993,1733,1733.791,28.8965166667,20220503 19:08:52,55.5,5,0.41,2.05,5,0.41,2.05,15
994,1734,1734.789,28.91315,20220503 19:08:53,55.5,5,0.41,2.05,5,0.75,3.75,16
995,1735,1735.793,28.9298833333,20220503 19:08:54,55.0,5,0.41,2.05,5,0.61,3.05,17
996,1736,1736.791,28.9465166667,20220503 19:08:55,55.5,5,0.41,2.05,5,0.46,2.3,18
997,1737,1737.793,28.9632166667,20220503 19:08:56,55.5,5,0.41,2.05,5,0.82,4.1,19
998,1738,1738.792,28.9798666667,20220503 19:08:57,55.25,5,0.44,2.2,5,0.66,3.3,20
999,1739,1739.793,28.99655,20220503 19:08:58,55.25,5,0.41,2.05,5,0.49,2.45,21
1000,1740,1740.791,29.0131833333,20220503 19:08:59,55.5,5,0.41,2.05,5,0.41,2.05,22
1001,1741,1741.789,29.0298166667,20220503 19:09:00,55.25,5,0.41,2.05,5,0.8,4.0,23
1002,1742,1742.791,29.0465166667,20220503 19:09:01,55.0,5,0.46,2.3,5,0.75,3.75,24
1003,1743,1743.791,29.0631833333,20220503 19:09:02,55.5,5,0.41,2.05,5,0.7,3.5,25
1004,1744,1744.789,29.0798166667,20220503 19:09:03,56.0,5,0.41,2.05,5,0.55,2.75,26
1005,1745,1745.792,29.0965333333,20220503 19:09:04,56.25,5,0.48,2.4,5,0.45,2.25,27
1006,1746,1746.791,29.1131833333,20220503 19:09:05,56.25,5,0.41,2.05,5,0.66,3.3,28
1007,1747,1747.789,29.1298166667,20220503 19:09:06,56.75,5,0.41,2.05,5,0.84,4.2,29
1008,1748,1748.79,29.1465,20220503 19:09:07,57.0,5,0.41,2.05,5,0.41,2.05,30
1009,1749,1749.791,29.1631833333,20220503 19:09:08,56.75,5,0.41,2.05,5,0.6,3.0,31
1010,1750,1750.79,29.1798333333,20220503 19:09:09,56.0,5,0.41,2.05,5,0.73,3.65,32
1011,1751,1751.794,29.1965666667,20220503 19:09:10,56.0,5,0.41,2.05,5,0.65,3.25,33
1012,1752,1752.79,29.2131666667,20220503 19:09:11,56.5,5,0.41,2.05,5,0.77,3.85,34
1013,1753,1753.791,29.22985,20220503 19:09:12,56.75,5,0.41,2.05,5,0.55,2.75,35
1014,1754,1754.799,29.24665,20220503 19:09:13,56.75,5,0.41,2.05,5,0.51,2.55,36
1015,1755,1755.792,29.2632,20220503 19:09:14,56.75,5,0.41,2.05,5,0.8,4.0,37
1016,1756,1756.791,29.27985,20220503 19:09:15,56.25,5,0.41,2.05,5,0.82,4.1,38
1017,1757,1757.789,29.2964833333,20220503 19:09:16,56.5,5,0.41,2.05,5,0.66,3.3,39
1018,1758,1758.789,29.31315,20220503 19:09:17,57.25,5,0.49,2.45,5,0.68,3.4,40
1019,1759,1759.793,29.3298833333,20220503 19:09:18,57.25,5,0.41,2.05,5,0.51,2.55,41
1020,1899,1899.789,31.66315,20220503 19:11:38,50.25,5,0.41,2.05,5,0.45,2.25,0
1021,1900,1900.792,31.6798666667,20220503 19:11:39,50.25,5,0.41,2.05,5,0.47,2.35,1
1022,1901,1901.789,31.6964833333,20220503 19:11:40,50.75,5,0.63,3.15,5,0.66,3.3,2
1023,1902,1902.789,31.71315,20220503 19:11:41,51.25,5,0.5,2.5,5,0.68,3.4,3
1024,1903,1903.79,31.7298333333,20220503 19:11:42,51.5,5,0.41,2.05,5,0.82,4.1,4
1025,1904,1904.793,31.74655,20220503 19:11:43,52.25,5,0.41,2.05,5,0.8,4.0,5
1026,1905,1905.79,31.7631666667,20220503 19:11:44,53.0,5,0.61,3.05,5,0.69,3.45,6
1027,1906,1906.794,31.7799,20220503 19:11:45,53.5,5,0.5,2.5,5,0.78,3.9,7
1028,1907,1907.791,31.7965166667,20220503 19:11:46,53.75,5,0.49,2.45,5,0.64,3.2,8
1029,1908,1908.794,31.8132333333,20220503 19:11:47,53.75,5,0.5,2.5,5,0.86,4.3,9
1030,1909,1909.791,31.82985,20220503 19:11:48,53.75,5,0.42,2.1,5,0.88,4.4,10
1031,1910,1910.789,31.8464833333,20220503 19:11:49,54.5,5,0.41,2.05,5,0.45,2.25,11
1032,1911,1911.791,31.8631833333,20220503 19:11:50,54.5,5,0.41,2.05,5,0.41,2.05,12
1033,1912,1912.789,31.8798166667,20220503 19:11:51,54.0,5,0.41,2.05,5,0.78,3.9,13
1034,1913,1913.791,31.8965166667,20220503 19:11:52,54.0,5,0.45,2.25,5,0.76,3.8,14
1035,1914,1914.793,31.9132166667,20220503 19:11:53,54.5,5,0.41,2.05,5,0.48,2.4,15
1036,1915,1915.792,31.9298666667,20220503 19:11:54,54.75,5,0.44,2.2,5,0.41,2.05,16
1037,1916,1916.79,31.9465,20220503 19:11:55,54.5,5,0.41,2.05,5,0.74,3.7,17
1038,1917,1917.794,31.9632333333,20220503 19:11:56,54.5,5,0.41,2.05,5,0.87,4.35,18
1039,1918,1918.79,31.9798333333,20220503 19:11:57,54.75,5,0.41,2.05,5,0.49,2.45,19
1040,1919,1919.789,31.9964833333,20220503 19:11:58,55.25,5,0.41,2.05,5,0.81,4.05,20
1041,1920,1920.789,32.01315,20220503 19:11:59,55.0,5,0.41,2.05,5,0.66,3.3,21
1042,1921,1921.792,32.0298666667,20220503 19:12:00,55.0,5,0.45,2.25,5,0.75,3.75,22
1043,1922,1922.793,32.04655,20220503 19:12:01,55.25,5,0.41,2.05,5,0.5,2.5,23
1044,1923,1923.791,32.0631833333,20220503 19:12:02,55.25,5,0.41,2.05,5,0.78,3.9,24
1045,1924,1924.792,32.0798666667,20220503 19:12:03,55.0,5,0.41,2.05,5,0.8,4.0,25
1046,1925,1925.79,32.0965,20220503 19:12:04,55.25,5,0.45,2.25,5,0.68,3.4,26
1047,1926,1926.789,32.11315,20220503 19:12:05,55.75,5,0.41,2.05,5,0.64,3.2,27
1048,1927,1927.789,32.1298166667,20220503 19:12:06,55.75,5,0.41,2.05,5,0.8,4.0,28
1049,1928,1928.792,32.1465333333,20220503 19:12:07,55.75,5,0.41,2.05,5,0.79,3.95,29
1050,1929,1929.79,32.1631666667,20220503 19:12:08,55.75,5,0.41,2.05,5,0.61,3.05,30
1051,1930,1930.789,32.1798166667,20220503 19:12:09,56.0,5,0.41,2.05,5,0.45,2.25,31
1052,1931,1931.792,32.1965333333,20220503 19:12:10,56.25,5,0.41,2.05,5,0.8,4.0,32
1053,1932,1932.789,32.21315,20220503 19:12:11,55.75,5,0.41,2.05,5,0.72,3.6,33
1054,1933,1933.794,32.2299,20220503 19:12:13,56.5,5,0.41,2.05,5,0.72,3.6,34
1055,1934,1935.133,32.2522166667,20220503 19:12:13,56.5,5,0.41,2.05,5,0.72,3.6,35
1056,1935,1935.792,32.2632,20220503 19:12:14,56.5,5,0.41,2.05,5,0.5,2.5,36
1057,1936,1936.79,32.2798333333,20220503 19:12:15,56.5,5,0.41,2.05,5,0.43,2.15,37
1058,1937,1937.794,32.2965666667,20220503 19:12:16,56.25,5,0.41,2.05,5,0.79,3.95,38
1059,1938,1938.793,32.3132166667,20220503 19:12:17,56.25,5,0.41,2.05,5,0.81,4.05,39
1060,1939,1939.793,32.3298833333,20220503 19:12:18,56.5,5,0.41,2.05,5,0.81,4.05,40
1061,1940,1940.794,32.3465666667,20220503 19:12:19,57.0,5,0.46,2.3,5,0.62,3.1,41
1062,1941,1941.793,32.3632166667,20220503 19:12:20,57.25,5,0.43,2.15,5,0.47,2.35,42
1063,2081,2081.794,34.6965666667,20220503 19:14:40,50.5,5,0.41,2.05,5,0.57,2.85,0
1064,2082,2082.792,34.7132,20220503 19:14:41,50.25,5,0.5,2.5,5,0.52,2.6,1
1065,2083,2083.789,34.7298166667,20220503 19:14:42,50.5,5,0.63,3.15,5,0.64,3.2,2
1066,2084,2084.795,34.7465833333,20220503 19:14:43,50.75,5,0.46,2.3,5,0.78,3.9,3
1067,2085,2085.79,34.7631666667,20220503 19:14:44,51.75,5,0.41,2.05,5,0.73,3.65,4
1068,2086,2086.793,34.7798833333,20220503 19:14:45,52.5,5,0.41,2.05,5,0.66,3.3,5
1069,2087,2087.79,34.7965,20220503 19:14:46,53.25,5,0.56,2.8,5,0.68,3.4,6
1070,2088,2088.79,34.8131666667,20220503 19:14:47,53.75,5,0.49,2.45,5,0.66,3.3,7
1071,2089,2089.794,34.8299,20220503 19:14:48,53.75,5,0.44,2.2,5,0.66,3.3,8
1072,2090,2090.789,34.8464833333,20220503 19:14:49,53.75,5,0.51,2.55,5,0.84,4.2,9
1073,2091,2091.79,34.8631666667,20220503 19:14:50,54.0,5,0.46,2.3,5,0.88,4.4,10
1074,2092,2092.791,34.87985,20220503 19:14:51,54.5,5,0.41,2.05,5,0.45,2.25,11
1075,2093,2093.791,34.8965166667,20220503 19:14:52,54.75,5,0.41,2.05,5,0.41,2.05,12
1076,2094,2094.79,34.9131666667,20220503 19:14:53,54.5,5,0.41,2.05,5,0.69,3.45,13
