,index,seconds,minutes,dateTime,ser_vol,ser_cur,ser_pow,cli_vol,cli_cur,cli_pow,newIndex,cli_temp
4618,2519,2519.461,41.9910166667,20220503 14:51:51,5,0.41,2.05,5,0.74,3.7,97,64.25
4619,2520,2520.46,42.0076666667,20220503 14:51:52,5,0.41,2.05,5,0.75,3.75,98,64.25
4620,2521,2521.464,42.0244,20220503 14:51:53,5,0.41,2.05,5,0.73,3.65,99,64.25
4621,2522,2522.463,42.04105,20220503 14:51:54,5,0.41,2.05,5,0.69,3.45,100,64.25
4622,2523,2523.46,42.0576666667,20220503 14:51:55,5,0.41,2.05,5,0.84,4.2,101,64.25
4623,2524,2524.46,42.0743333333,20220503 14:51:56,5,0.41,2.05,5,0.78,3.9,102,64.25
4624,2525,2525.46,42.091,20220503 14:51:57,5,0.41,2.05,5,0.75,3.75,103,64.25
4625,2526,2526.464,42.1077333333,20220503 14:51:58,5,0.41,2.05,5,0.8,4.0,104,64.25
4626,2527,2527.46,42.1243333333,20220503 14:51:59,5,0.41,2.05,5,0.69,3.45,105,64.25
4627,2528,2528.463,42.14105,20220503 14:52:00,5,0.41,2.05,5,0.84,4.2,106,64.25
4628,2529,2529.461,42.1576833333,20220503 14:52:01,5,0.41,2.05,5,0.7,3.5,107,64.25
4629,2530,2530.463,42.1743833333,20220503 14:52:02,5,0.41,2.05,5,0.8,4.0,108,64.5
4630,2531,2531.461,42.1910166667,20220503 14:52:03,5,0.41,2.05,5,0.77,3.85,109,64.25
4631,2532,2532.463,42.2077166667,20220503 14:52:04,5,0.41,2.05,5,0.84,4.2,110,64.25
4632,2533,2533.464,42.2244,20220503 14:52:05,5,0.41,2.05,5,0.73,3.65,111,64.25
4633,2534,2534.465,42.2410833333,20220503 14:52:06,5,0.41,2.05,5,0.74,3.7,112,64.5
4634,2535,2535.462,42.2577,20220503 14:52:07,5,0.41,2.05,5,0.76,3.8,113,64.5
4635,2536,2536.463,42.2743833333,20220503 14:52:08,5,0.41,2.05,5,0.75,3.75,114,64.5
4636,2537,2537.46,42.291,20220503 14:52:09,5,0.43,2.15,5,0.84,4.2,115,64.5
4637,2538,2538.46,42.3076666667,20220503 14:52:10,5,0.41,2.05,5,0.77,3.85,116,64.5
4638,2539,2539.46,42.3243333333,20220503 14:52:11,5,0.41,2.05,5,0.81,4.05,117,64.5
4639,2540,2540.46,42.341,20220503 14:52:12,5,0.43,2.15,5,0.68,3.4,118,64.5
4640,2541,2541.464,42.3577333333,20220503 14:52:13,5,0.41,2.05,5,0.75,3.75,119,64.5
4641,2542,2542.461,42.37435,20220503 14:52:14,5,0.41,2.05,5,0.84,4.2,120,64.75
4642,2543,2543.46,42.391,20220503 14:52:15,5,0.41,2.05,5,0.8,4.0,121,64.75
4643,2544,2544.46,42.4076666667,20220503 14:52:16,5,0.41,2.05,5,0.75,3.75,122,65.0
4644,2545,2545.46,42.4243333333,20220503 14:52:17,5,0.41,2.05,5,0.75,3.75,123,64.75
4645,2546,2546.46,42.441,20220503 14:52:18,5,0.41,2.05,5,0.79,3.95,124,64.75
4646,2547,2547.461,42.4576833333,20220503 14:52:19,5,0.42,2.1,5,0.79,3.95,125,64.75
4647,2548,2548.464,42.4744,20220503 14:52:20,5,0.41,2.05,5,0.75,3.75,126,64.5
4648,2549,2549.463,42.49105,20220503 14:52:21,5,0.41,2.05,5,0.79,3.95,127,64.75
4649,2550,2550.461,42.5076833333,20220503 14:52:22,5,0.41,2.05,5,0.69,3.45,128,65.0
4650,2551,2551.46,42.5243333333,20220503 14:52:23,5,0.41,2.05,5,0.84,4.2,129,65.0
4651,2552,2552.463,42.54105,20220503 14:52:24,5,0.41,2.05,5,0.71,3.55,130,65.0
4652,2553,2553.464,42.5577333333,20220503 14:52:25,5,0.41,2.05,5,0.82,4.1,131,64.75
4653,2554,2554.461,42.57435,20220503 14:52:26,5,0.41,2.05,5,0.76,3.8,132,65.0
4654,2555,2555.463,42.59105,20220503 14:52:27,5,0.41,2.05,5,0.8,4.0,133,65.0
4655,2556,2556.461,42.6076833333,20220503 14:52:28,5,0.41,2.05,5,0.81,4.05,134,64.75
4656,2557,2557.461,42.62435,20220503 14:52:29,5,0.43,2.15,5,0.67,3.35,135,65.25
4657,2558,2558.462,42.6410333333,20220503 14:52:30,5,0.41,2.05,5,0.78,3.9,136,65.0
4658,2559,2559.465,42.65775,20220503 14:52:31,5,0.41,2.05,5,0.76,3.8,137,64.75
4659,2560,2560.46,42.6743333333,20220503 14:52:32,5,0.41,2.05,5,0.74,3.7,138,65.0
4660,2561,2561.464,42.6910666667,20220503 14:52:33,5,0.41,2.05,5,0.85,4.25,139,65.25
4661,2562,2562.462,42.7077,20220503 14:52:34,5,0.41,2.05,5,0.82,4.1,140,65.0
4662,2563,2563.462,42.7243666667,20220503 14:52:35,5,0.41,2.05,5,0.76,3.8,141,65.25
4663,2564,2564.461,42.7410166667,20220503 14:52:36,5,0.41,2.05,5,0.65,3.25,142,65.25
4664,2565,2565.46,42.7576666667,20220503 14:52:37,5,0.41,2.05,5,0.8,4.0,143,65.25
4665,2566,2566.462,42.7743666667,20220503 14:52:38,5,0.41,2.05,5,0.72,3.6,144,65.25
4666,2567,2567.465,42.7910833333,20220503 14:52:39,5,0.41,2.05,5,0.8,4.0,145,65.0
4667,2568,2568.464,42.8077333333,20220503 14:52:40,5,0.41,2.05,5,0.75,3.75,146,65.25
4668,2569,2569.463,42.8243833333,20220503 14:52:41,5,0.41,2.05,5,0.76,3.8,147,65.25
4669,2570,2570.461,42.8410166667,20220503 14:52:42,5,0.41,2.05,5,0.79,3.95,148,65.25
4670,2571,2571.46,42.8576666667,20220503 14:52:43,5,0.41,2.05,5,0.68,3.4,149,65.25
4671,2572,2572.46,42.8743333333,20220503 14:52:44,5,0.41,2.05,5,0.76,3.8,150,65.0
4672,2573,2573.462,42.8910333333,20220503 14:52:45,5,0.41,2.05,5,0.78,3.9,151,65.0
4673,2574,2574.46,42.9076666667,20220503 14:52:46,5,0.41,2.05,5,0.65,3.25,152,64.75
4674,2575,2575.463,42.9243833333,20220503 14:52:47,5,0.46,2.3,5,0.76,3.8,153,65.0
4675,2576,2576.461,42.9410166667,20220503 14:52:48,5,0.41,2.05,5,0.76,3.8,154,65.0
4676,2577,2577.46,42.9576666667,20220503 14:52:49,5,0.41,2.05,5,0.68,3.4,155,65.0
4677,2578,2578.46,42.9743333333,20220503 14:52:50,5,0.46,2.3,5,0.89,4.45,156,65.0
4678,2579,2579.463,42.99105,20220503 14:52:51,5,0.41,2.05,5,0.76,3.8,157,65.25
4679,2580,2580.462,43.0077,20220503 14:52:52,5,0.43,2.15,5,0.65,3.25,158,65.5
4680,2581,2581.46,43.0243333333,20220503 14:52:53,5,0.41,2.05,5,0.78,3.9,159,65.25
4681,2582,2582.463,43.04105,20220503 14:52:54,5,0.41,2.05,5,0.76,3.8,160,65.0
4682,2583,2583.464,43.0577333333,20220503 14:52:55,5,0.41,2.05,5,0.75,3.75,161,65.0
4683,2584,2584.463,43.0743833333,20220503 14:52:56,5,0.41,2.05,5,0.76,3.8,162,64.75
4684,2585,2585.463,43.09105,20220503 14:52:57,5,0.41,2.05,5,0.79,3.95,163,65.0
4685,2586,2586.465,43.10775,20220503 14:52:58,5,0.42,2.1,5,0.65,3.25,164,65.0
4686,2587,2587.465,43.1244166667,20220503 14:52:59,5,0.41,2.05,5,0.73,3.65,165,65.25
4687,2588,2588.465,43.1410833333,20220503 14:53:00,5,0.41,2.05,5,0.83,4.15,166,65.0
4688,2589,2589.461,43.1576833333,20220503 14:53:01,5,0.43,2.15,5,0.67,3.35,167,65.5
4689,2590,2590.461,43.17435,20220503 14:53:02,5,0.41,2.05,5,0.82,4.1,168,65.0
4690,2591,2591.46,43.191,20220503 14:53:03,5,0.41,2.05,5,0.78,3.9,169,65.25
4691,2592,2592.464,43.2077333333,20220503 14:53:04,5,0.41,2.05,5,0.64,3.2,170,65.0
4692,2593,2593.465,43.2244166667,20220503 14:53:05,5,0.41,2.05,5,0.83,4.15,171,65.25
4693,2594,2594.461,43.2410166667,20220503 14:53:06,5,0.41,2.05,5,0.75,3.75,172,65.0
4694,2595,2595.464,43.2577333333,20220503 14:53:07,5,0.41,2.05,5,0.77,3.85,173,65.25
4695,2596,2596.462,43.2743666667,20220503 14:53:08,5,0.41,2.05,5,0.69,3.45,174,65.25
4696,2597,2597.46,43.291,20220503 14:53:09,5,0.42,2.1,5,0.84,4.2,175,65.25
4697,2598,2598.46,43.3076666667,20220503 14:53:10,5,0.41,2.05,5,0.75,3.75,176,65.25
4698,2599,2599.462,43.3243666667,20220503 14:53:11,5,0.41,2.05,5,0.76,3.8,177,65.0
4699,2600,2600.464,43.3410666667,20220503 14:53:12,5,0.41,2.05,5,0.7,3.5,178,65.0
4700,2601,2601.461,43.3576833333,20220503 14:53:13,5,0.45,2.25,5,0.84,4.2,179,65.5
4701,2602,2602.463,43.3743833333,20220503 14:53:14,5,0.41,2.05,5,0.8,4.0,180,65.5
4702,2603,2603.462,43.3910333333,20220503 14:53:15,5,0.41,2.05,5,0.79,3.95,181,65.75
4703,2604,2604.462,43.4077,20220503 14:53:16,5,0.41,2.05,5,0.65,3.25,182,65.5
4704,2605,2605.463,43.4243833333,20220503 14:53:17,5,0.41,2.05,5,0.8,4.0,183,65.25
4705,2606,2606.464,43.4410666667,20220503 14:53:18,5,0.41,2.05,5,0.76,3.8,184,65.25
4706,2607,2607.462,43.4577,20220503 14:53:19,5,0.43,2.15,5,0.67,3.35,185,65.5
4707,2608,2608.461,43.47435,20220503 14:53:20,5,0.41,2.05,5,0.77,3.85,186,65.5
4708,2609,2609.463,43.49105,20220503 14:53:21,5,0.41,2.05,5,0.82,4.1,187,65.5
4709,2610,2610.462,43.5077,20220503 14:53:22,5,0.43,2.15,5,0.78,3.9,188,66.0
4710,2611,2611.462,43.5243666667,20220503 14:53:23,5,0.41,2.05,5,0.82,4.1,189,66.0
4711,2612,2612.46,43.541,20220503 14:53:24,5,0.41,2.05,5,0.77,3.85,190,66.0
4712,2613,2613.461,43.5576833333,20220503 14:53:25,5,0.41,2.05,5,0.75,3.75,191,66.0
4713,2614,2614.464,43.5744,20220503 14:53:26,5,0.41,2.05,5,0.79,3.95,192,65.75
4714,2615,2615.464,43.5910666667,20220503 14:53:27,5,0.41,2.05,5,0.76,3.8,193,66.0
4715,2616,2616.463,43.6077166667,20220503 14:53:28,5,0.41,2.05,5,0.81,4.05,194,66.0
4716,2617,2617.461,43.62435,20220503 14:53:29,5,0.41,2.05,5,0.78,3.9,195,66.0
4717,2618,2618.46,43.641,20220503 14:53:30,5,0.41,2.05,5,0.8,4.0,196,66.0
4718,2619,2619.461,43.6576833333,20220503 14:53:31,5,0.42,2.1,5,0.69,3.45,197,66.0
4719,2620,2620.46,43.6743333333,20220503 14:53:32,5,0.41,2.05,5,0.79,3.95,198,66.25
4720,2621,2621.461,43.6910166667,20220503 14:53:33,5,0.41,2.05,5,0.82,4.1,199,66.0
4721,2622,2622.465,43.70775,20220503 14:53:34,5,0.41,2.05,5,0.75,3.75,200,66.25
4722,2623,2623.462,43.7243666667,20220503 14:53:35,5,0.41,2.05,5,0.83,4.15,201,66.25
4723,2624,2624.46,43.741,20220503 14:53:36,5,0.41,2.05,5,0.76,3.8,202,66.25
4724,2625,2625.46,43.7576666667,20220503 14:53:37,5,0.41,2.05,5,0.75,3.75,203,66.5
4725,2626,2626.463,43.7743833333,20220503 14:53:38,5,0.41,2.05,5,0.83,4.15,204,66.5
4726,2627,2627.46,43.791,20220503 14:53:39,5,0.41,2.05,5,0.83,4.15,205,66.25
4727,2628,2628.461,43.8076833333,20220503 14:53:40,5,0.41,2.05,5,0.77,3.85,206,66.25
4728,2629,2629.463,43.8243833333,20220503 14:53:41,5,0.41,2.05,5,0.82,4.1,207,66.25
4729,2630,2630.461,43.8410166667,20220503 14:53:42,5,0.41,2.05,5,0.8,4.0,208,66.25
4730,2631,2631.463,43.8577166667,20220503 14:53:43,5,0.41,2.05,5,0.76,3.8,209,66.25
4731,2632,2632.464,43.8744,20220503 14:53:44,5,0.45,2.25,5,0.8,4.0,210,66.75
4732,2633,2633.463,43.89105,20220503 14:53:45,5,0.41,2.05,5,0.75,3.75,211,66.25
4733,2634,2634.461,43.9076833333,20220503 14:53:46,5,0.41,2.05,5,0.79,3.95,212,66.5
4734,2635,2635.465,43.9244166667,20220503 14:53:47,5,0.41,2.05,5,0.84,4.2,213,66.5
4735,2636,2636.463,43.94105,20220503 14:53:48,5,0.41,2.05,5,0.9,4.5,214,66.75
4736,2637,2637.461,43.9576833333,20220503 14:53:49,5,0.41,2.05,5,0.73,3.65,215,66.5
4737,2638,2638.461,43.97435,20220503 14:53:50,5,0.41,2.05,5,0.77,3.85,216,66.5
4738,2639,2639.46,43.991,20220503 14:53:51,5,0.41,2.05,5,0.7,3.5,217,66.5
4739,2640,2640.463,44.0077166667,20220503 14:53:52,5,0.41,2.05,5,0.8,4.0,218,66.5
4740,2641,2641.461,44.02435,20220503 14:53:53,5,0.41,2.05,5,0.52,2.6,219,66.25
4741,2642,2642.464,44.0410666667,20220503 14:53:54,5,0.41,2.05,5,0.73,3.65,220,66.25
4742,2643,2643.463,44.0577166667,20220503 14:53:55,5,0.41,2.05,5,0.47,2.35,221,65.75
4743,2644,2644.464,44.0744,20220503 14:53:56,5,0.41,2.05,5,0.75,3.75,222,64.25
4744,2645,2645.463,44.09105,20220503 14:53:57,5,0.41,2.05,5,0.47,2.35,223,63.75
4745,2646,2646.46,44.1076666667,20220503 14:53:58,5,0.41,2.05,5,0.66,3.3,224,63.75
4746,2647,2647.461,44.12435,20220503 14:53:59,5,0.48,2.4,5,0.47,2.35,225,63.25
4747,2648,2648.46,44.141,20220503 14:54:00,5,0.41,2.05,5,0.51,2.55,226,62.75
4748,2649,2649.464,44.1577333333,20220503 14:54:01,5,0.45,2.25,5,0.47,2.35,227,62.75
4749,2650,2650.462,44.1743666667,20220503 14:54:02,5,0.41,2.05,5,0.47,2.35,228,62.75
4750,2651,2651.46,44.191,20220503 14:54:03,5,0.41,2.05,5,0.7,3.5,229,62.25
4751,2652,2652.46,44.2076666667,20220503 14:54:04,5,0.41,2.05,5,0.43,2.15,230,62.0
4752,2653,2653.462,44.2243666667,20220503 14:54:05,5,0.42,2.1,5,0.7,3.5,231,62.0
4753,2654,2654.46,44.241,20220503 14:54:06,5,0.41,2.05,5,0.46,2.3,232,62.0
4754,2655,2655.461,44.2576833333,20220503 14:54:07,5,0.41,2.05,5,0.82,4.1,233,61.75
4755,2656,2656.463,44.2743833333,20220503 14:54:08,5,0.64,3.2,5,0.42,2.1,234,61.75
4756,2657,2657.461,44.2910166667,20220503 14:54:09,5,0.49,2.45,5,0.64,3.2,235,61.75
4757,2658,2658.461,44.3076833333,20220503 14:54:10,5,0.41,2.05,5,0.45,2.25,236,61.5
4758,2798,2798.463,46.64105,20220503 14:56:30,5,0.41,2.05,5,0.41,2.05,0,53.75
4759,2799,2799.463,46.6577166667,20220503 14:56:31,5,0.44,2.2,5,0.41,2.05,1,53.75
4760,2800,2800.461,46.67435,20220503 14:56:32,5,0.64,3.2,5,0.41,2.05,2,54.0
4761,2801,2801.461,46.6910166667,20220503 14:56:33,5,0.49,2.45,5,0.69,3.45,3,54.25
4762,2802,2802.461,46.7076833333,20220503 14:56:34,5,0.41,2.05,5,0.64,3.2,4,54.5
4763,2803,2803.461,46.72435,20220503 14:56:35,5,0.63,3.15,5,0.5,2.5,5,55.25
4764,2804,2804.462,46.7410333333,20220503 14:56:36,5,0.49,2.45,5,0.66,3.3,6,55.75
4765,2805,2805.463,46.7577166667,20220503 14:56:37,5,0.64,3.2,5,0.5,2.5,7,55.5
4766,2806,2806.46,46.7743333333,20220503 14:56:38,5,0.51,2.55,5,0.67,3.35,8,55.75
4767,2807,2807.46,46.791,20220503 14:56:39,5,0.47,2.35,5,0.76,3.8,9,55.75
4768,2808,2808.463,46.8077166667,20220503 14:56:40,5,0.47,2.35,5,0.65,3.25,10,56.25
4769,2809,2809.46,46.8243333333,20220503 14:56:41,5,0.41,2.05,5,0.73,3.65,11,57.0
4770,2810,2810.461,46.8410166667,20220503 14:56:42,5,0.64,3.2,5,0.42,2.1,12,57.75
4771,2811,2811.464,46.8577333333,20220503 14:56:43,5,0.41,2.05,5,0.63,3.15,13,57.5
4772,2812,2812.463,46.8743833333,20220503 14:56:44,5,0.63,3.15,5,0.5,2.5,14,57.0
4773,2813,2813.461,46.8910166667,20220503 14:56:45,5,0.47,2.35,5,0.65,3.25,15,57.25
4774,2814,2814.46,46.9076666667,20220503 14:56:46,5,0.64,3.2,5,0.45,2.25,16,57.25
4775,2815,2815.46,46.9243333333,20220503 14:56:47,5,0.53,2.65,5,0.72,3.6,17,57.25
4776,2816,2816.461,46.9410166667,20220503 14:56:48,5,0.64,3.2,5,0.73,3.65,18,57.0
4777,2817,2817.461,46.9576833333,20220503 14:56:49,5,0.46,2.3,5,0.72,3.6,19,57.0
4778,2818,2818.464,46.9744,20220503 14:56:50,5,0.41,2.05,5,0.74,3.7,20,57.75
4779,2819,2819.46,46.991,20220503 14:56:51,5,0.47,2.35,5,0.84,4.2,21,58.5
4780,2820,2820.46,47.0076666667,20220503 14:56:52,5,0.46,2.3,5,0.76,3.8,22,58.75
4781,2821,2821.462,47.0243666667,20220503 14:56:53,5,0.44,2.2,5,0.8,4.0,23,59.25
4782,2822,2822.461,47.0410166667,20220503 14:56:54,5,0.47,2.35,5,0.76,3.8,24,59.5
4783,2823,2823.462,47.0577,20220503 14:56:55,5,0.41,2.05,5,0.76,3.8,25,60.0
4784,2824,2824.464,47.0744,20220503 14:56:56,5,0.41,2.05,5,0.79,3.95,26,60.0
4785,2825,2825.463,47.09105,20220503 14:56:57,5,0.41,2.05,5,0.92,4.6,27,60.25
4786,2826,2826.464,47.1077333333,20220503 14:56:58,5,0.46,2.3,5,0.74,3.7,28,60.0
4787,2827,2827.461,47.12435,20220503 14:56:59,5,0.41,2.05,5,0.72,3.6,29,60.25
4788,2828,2828.462,47.1410333333,20220503 14:57:00,5,0.41,2.05,5,0.79,3.95,30,60.5
4789,2829,2829.461,47.1576833333,20220503 14:57:01,5,0.41,2.05,5,0.74,3.7,31,61.0
4790,2830,2830.465,47.1744166667,20220503 14:57:02,5,0.41,2.05,5,0.79,3.95,32,60.75
4791,2831,2831.461,47.1910166667,20220503 14:57:03,5,0.41,2.05,5,0.8,4.0,33,61.0
4792,2832,2832.463,47.2077166667,20220503 14:57:04,5,0.41,2.05,5,0.74,3.7,34,61.25
4793,2833,2833.461,47.22435,20220503 14:57:05,5,0.45,2.25,5,0.79,3.95,35,61.5
4794,2834,2834.46,47.241,20220503 14:57:06,5,0.41,2.05,5,0.79,3.95,36,62.0
4795,2835,2835.461,47.2576833333,20220503 14:57:07,5,0.41,2.05,5,0.79,3.95,37,62.25
4796,2836,2836.46,47.2743333333,20220503 14:57:08,5,0.41,2.05,5,0.76,3.8,38,62.25
4797,2837,2837.462,47.2910333333,20220503 14:57:09,5,0.43,2.15,5,0.79,3.95,39,62.0
4798,2838,2838.463,47.3077166667,20220503 14:57:10,5,0.41,2.05,5,0.77,3.85,40,61.75
4799,2839,2839.463,47.3243833333,20220503 14:57:11,5,0.41,2.05,5,0.76,3.8,41,62.0
4800,2840,2840.462,47.3410333333,20220503 14:57:12,5,0.41,2.05,5,0.74,3.7,42,62.25
4801,2841,2841.462,47.3577,20220503 14:57:13,5,0.41,2.05,5,0.81,4.05,43,62.25
4802,2842,2842.462,47.3743666667,20220503 14:57:14,5,0.41,2.05,5,0.79,3.95,44,62.0
4803,2843,2843.463,47.39105,20220503 14:57:15,5,0.41,2.05,5,0.65,3.25,45,62.25
4804,2844,2844.463,47.4077166667,20220503 14:57:16,5,0.41,2.05,5,0.78,3.9,46,62.75
4805,2845,2845.463,47.4243833333,20220503 14:57:17,5,0.41,2.05,5,0.76,3.8,47,62.75
4806,2846,2846.46,47.441,20220503 14:57:18,5,0.41,2.05,5,0.77,3.85,48,63.0
4807,2847,2847.464,47.4577333333,20220503 14:57:19,5,0.41,2.05,5,0.78,3.9,49,63.0
4808,2848,2848.46,47.4743333333,20220503 14:57:20,5,0.41,2.05,5,0.79,3.95,50,63.0
4809,2849,2849.464,47.4910666667,20220503 14:57:21,5,0.41,2.05,5,0.79,3.95,51,63.0
4810,2850,2850.462,47.5077,20220503 14:57:22,5,0.41,2.05,5,0.75,3.75,52,63.25
4811,2851,2851.46,47.5243333333,20220503 14:57:23,5,0.41,2.05,5,0.69,3.45,53,63.0
4812,2852,2852.463,47.54105,20220503 14:57:24,5,0.41,2.05,5,0.75,3.75,54,63.0
4813,2853,2853.463,47.5577166667,20220503 14:57:25,5,0.45,2.25,5,0.66,3.3,55,63.0
4814,2854,2854.465,47.5744166667,20220503 14:57:26,5,0.41,2.05,5,0.8,4.0,56,63.0
4815,2855,2855.461,47.5910166667,20220503 14:57:27,5,0.41,2.05,5,0.8,4.0,57,63.25
4816,2856,2856.461,47.6076833333,20220503 14:57:28,5,0.41,2.05,5,0.78,3.9,58,63.25
4817,2857,2857.463,47.6243833333,20220503 14:57:29,5,0.45,2.25,5,0.69,3.45,59,63.25
4818,2858,2858.463,47.64105,20220503 14:57:30,5,0.41,2.05,5,0.78,3.9,60,63.5
4819,2859,2859.462,47.6577,20220503 14:57:31,5,0.42,2.1,5,0.82,4.1,61,63.5
4820,2860,2860.46,47.6743333333,20220503 14:57:32,5,0.41,2.05,5,0.74,3.7,62,63.75
4821,2861,2861.46,47.691,20220503 14:57:33,5,0.41,2.05,5,0.78,3.9,63,63.75
4822,2862,2862.462,47.7077,20220503 14:57:34,5,0.41,2.05,5,0.75,3.75,64,63.5
4823,2863,2863.464,47.7244,20220503 14:57:35,5,0.41,2.05,5,0.78,3.9,65,64.0
4824,2864,2864.461,47.7410166667,20220503 14:57:36,5,0.46,2.3,5,0.82,4.1,66,64.0
4825,2865,2865.463,47.7577166667,20220503 14:57:37,5,0.41,2.05,5,0.79,3.95,67,64.25
4826,2866,2866.465,47.7744166667,20220503 14:57:38,5,0.41,2.05,5,0.79,3.95,68,64.25
4827,2867,2867.462,47.7910333333,20220503 14:57:39,5,0.45,2.25,5,0.79,3.95,69,64.25
4828,2868,2868.46,47.8076666667,20220503 14:57:40,5,0.41,2.05,5,0.75,3.75,70,64.25
4829,2869,2869.461,47.82435,20220503 14:57:41,5,0.41,2.05,5,0.67,3.35,71,64.25
4830,2870,2870.46,47.841,20220503 14:57:42,5,0.41,2.05,5,0.77,3.85,72,64.25
4831,2871,2871.461,47.8576833333,20220503 14:57:43,5,0.41,2.05,5,0.8,4.0,73,64.25
4832,2872,2872.463,47.8743833333,20220503 14:57:44,5,0.41,2.05,5,0.77,3.85,74,64.25
4833,2873,2873.462,47.8910333333,20220503 14:57:45,5,0.45,2.25,5,0.67,3.35,75,64.75
4834,2874,2874.46,47.9076666667,20220503 14:57:46,5,0.41,2.05,5,0.77,3.85,76,64.5
4835,2875,2875.464,47.9244,20220503 14:57:47,5,0.41,2.05,5,0.8,4.0,77,64.75
4836,2876,2876.46,47.941,20220503 14:57:48,5,0.45,2.25,5,0.67,3.35,78,64.5
4837,2877,2877.461,47.9576833333,20220503 14:57:49,5,0.41,2.05,5,0.74,3.7,79,64.25
4838,2878,2878.461,47.97435,20220503 14:57:50,5,0.41,2.05,5,0.78,3.9,80,64.5
4839,2879,2879.465,47.9910833333,20220503 14:57:51,5,0.47,2.35,5,0.86,4.3,81,64.5
4840,2880,2880.465,48.00775,20220503 14:57:52,5,0.41,2.05,5,0.75,3.75,82,64.75
4841,2881,2881.463,48.0243833333,20220503 14:57:53,5,0.41,2.05,5,0.7,3.5,83,64.75
4842,2882,2882.46,48.041,20220503 14:57:54,5,0.47,2.35,5,0.89,4.45,84,64.75
4843,2883,2883.46,48.0576666667,20220503 14:57:55,5,0.45,2.25,5,0.77,3.85,85,65.0
4844,2884,2884.462,48.0743666667,20220503 14:57:56,5,0.41,2.05,5,0.77,3.85,86,64.75
4845,2885,2885.46,48.091,20220503 14:57:57,5,0.43,2.15,5,0.79,3.95,87,64.75
4846,2886,2886.462,48.1077,20220503 14:57:58,5,0.41,2.05,5,0.78,3.9,88,64.5
4847,2887,2887.465,48.1244166667,20220503 14:57:59,5,0.41,2.05,5,0.67,3.35,89,64.75
4848,2888,2888.462,48.1410333333,20220503 14:58:00,5,0.47,2.35,5,0.82,4.1,90,64.75
4849,2889,2889.46,48.1576666667,20220503 14:58:01,5,0.42,2.1,5,0.75,3.75,91,64.75
4850,2890,2890.46,48.1743333333,20220503 14:58:02,5,0.41,2.05,5,0.8,4.0,92,64.5
4851,2891,2891.46,48.191,20220503 14:58:03,5,0.41,2.05,5,0.87,4.35,93,64.5
4852,2892,2892.46,48.2076666667,20220503 14:58:04,5,0.41,2.05,5,0.81,4.05,94,64.75
4853,2893,2893.463,48.2243833333,20220503 14:58:05,5,0.41,2.05,5,0.81,4.05,95,64.75
4854,2894,2894.465,48.2410833333,20220503 14:58:06,5,0.45,2.25,5,0.75,3.75,96,65.0
4855,2895,2895.461,48.2576833333,20220503 14:58:07,5,0.41,2.05,5,0.8,4.0,97,65.0
4856,2896,2896.461,48.27435,20220503 14:58:08,5,0.41,2.05,5,0.79,3.95,98,65.0
4857,2897,2897.46,48.291,20220503 14:58:09,5,0.41,2.05,5,0.75,3.75,99,65.25
4858,2898,2898.46,48.3076666667,20220503 14:58:10,5,0.41,2.05,5,0.76,3.8,100,65.25
4859,2899,2899.464,48.3244,20220503 14:58:11,5,0.41,2.05,5,0.88,4.4,101,65.25
4860,2900,2900.461,48.3410166667,20220503 14:58:12,5,0.42,2.1,5,0.83,4.15,102,65.0
4861,2901,2901.461,48.3576833333,20220503 14:58:13,5,0.41,2.05,5,0.7,3.5,103,65.25
4862,2902,2902.46,48.3743333333,20220503 14:58:14,5,0.41,2.05,5,0.76,3.8,104,65.25
4863,2903,2903.462,48.3910333333,20220503 14:58:15,5,0.41,2.05,5,0.81,4.05,105,65.25
4864,2904,2904.46,48.4076666667,20220503 14:58:16,5,0.43,2.15,5,0.75,3.75,106,65.25
4865,2905,2905.46,48.4243333333,20220503 14:58:17,5,0.41,2.05,5,0.79,3.95,107,65.25
4866,2906,2906.463,48.44105,20220503 14:58:18,5,0.41,2.05,5,0.75,3.75,108,65.5
4867,2907,2907.464,48.4577333333,20220503 14:58:19,5,0.41,2.05,5,0.76,3.8,109,65.0
4868,2908,2908.464,48.4744,20220503 14:58:20,5,0.41,2.05,5,0.75,3.75,110,65.0
4869,2909,2909.462,48.4910333333,20220503 14:58:21,5,0.41,2.05,5,0.8,4.0,111,64.5
4870,2910,2910.46,48.5076666667,20220503 14:58:22,5,0.41,2.05,5,0.75,3.75,112,64.75
4871,2911,2911.461,48.52435,20220503 14:58:23,5,0.43,2.15,5,0.65,3.25,113,64.75
4872,2912,2912.46,48.541,20220503 14:58:24,5,0.41,2.05,5,0.7,3.5,114,64.75
4873,2913,2913.463,48.5577166667,20220503 14:58:25,5,0.41,2.05,5,0.75,3.75,115,65.0
4874,2914,2914.46,48.5743333333,20220503 14:58:26,5,0.45,2.25,5,0.66,3.3,116,65.0
4875,2915,2915.461,48.5910166667,20220503 14:58:27,5,0.41,2.05,5,0.75,3.75,117,65.0
4876,2916,2916.465,48.60775,20220503 14:58:28,5,0.41,2.05,5,0.8,4.0,118,64.75
4877,2917,2917.461,48.62435,20220503 14:58:29,5,0.41,2.05,5,0.69,3.45,119,64.5
4878,2918,2918.461,48.6410166667,20220503 14:58:30,5,0.41,2.05,5,0.78,3.9,120,64.5
4879,2919,2919.46,48.6576666667,20220503 14:58:31,5,0.41,2.05,5,0.68,3.4,121,64.5
